report_id,description,tfidf_probability,transformer_probability,hybrid_probability,model_disagreement,boundary_uncertainty,ranking_score,selection_reason,active_learning_rank
industrial_safety_000142,"In the geological reconnaissance activity, in the farm of Mr. Lázaro, the team composed by Felipe and Divino de Morais, in normal activity encountered a ciliary forest, as they needed to enter the forest to verify a rock outcrop which was the front, the Divine realized the opening of the access with machete. At that moment, took a bite from his neck. There were no more attacks, no allergic reaction, and continued work normally. With the work completed, leaving the forest for the same access, the Divine assistant was attacked by a snake and suffered a sting in the forehead. At that moment they moved away from the area. It was verified that there was no type of allergic reaction and returned with normal activities.",0.5497409823194347,0.5247601032046769,0.5372505427620557,0.02498087911475777,0.9254989144758885,0.3415606773404749,Near decision boundary,264
industrial_safety_000245,"At the intersection of level 3970 - main road and access to the south ramp, the collaborator, after having freed the tube 2 inches in diameter from the gable, descended holding the pipe on the fourth step of a telescopic aluminum ladder (approximately at 1.20 meters from the floor) at which point another clamping point in the gable is lifted by lifting the tube which pulls the worker causing him to lose balance and fall from a height of 1.20 meters. The described injury occurring.",0.5765113117266707,0.6625920379080376,0.6195516748173542,0.08608072618136686,0.7608966503652916,0.34055072494468874,High combined uncertainty,265
industrial_safety_000355,"In the area of ​​Lloclla 50 meters from the sub-station Nro 4, under circumstances that the worker was preparing to pick up the rope from the floor, several fragments of rock slide down the slope of the hill, one of the 5 cm fragments of Diameter approximately impacts the face of the worker producing the aforementioned injury",0.5284746614304036,0.5568615939844288,0.5426681277074161,0.028386932554025246,0.9146637445851677,0.3396369808645078,Near decision boundary,266
industrial_safety_000121,"Being 04:20 p.m. approximately, in the Nv. 1880, CX-781. Mr. Kevin helper of Jumbo 55, removed the drill rod that was in the drilling hole, instants that breaks the chain of subjection of the table of the drilling machine, sliding down achieving rubbing the index finger of the left hand, causing the injury.",0.5124999939612078,0.5215308394142165,0.5170154166877121,0.009030845453008696,0.9659691666245758,0.3390119803324864,Near decision boundary,267
industrial_safety_000395,"In circumstances that Mr. Efraín OSORIO FELIX - Mina 2nd. He entered the interior of Pocket 2 at level 2865 (Before -1205). It activated the compressed air gun that is installed in the lower part of the structure with a nozzle that communicates the air lung with the internal part of the pocket, projecting a violent flow of air that blows the left leg of the worker and generates a stun by the noise produced.",0.5676062160223154,0.6419027789800072,0.6047544975011614,0.07429656295769183,0.7904910049976772,0.33832358196971724,High combined uncertainty,268
industrial_safety_000227,"employee was removing the strap from a chemical container as it projected toward him reaching his lower lip and anterior chest, the strap was contaminated with caustic soda and caused a 1st degree burn.",0.4830423014720934,0.46957734597702816,0.47630982372456077,0.013464955495065267,0.9526196474491215,0.3373585211880831,Near decision boundary,269
industrial_safety_000345,"the moment of extracting the bolts of the CHUCK of rotation unit VSD 01; in the instant that is made hits with the rope of 6Lbs. the base of the support bolts, a fragment of the metal structure is projected, impacting the face of the mechanic Freddy the described injury.",0.5534948601104178,0.6097676809650382,0.581631270537728,0.056272820854620376,0.836737458924544,0.3360226030182821,High combined uncertainty,270
industrial_safety_000202,"On leaving the Company the employee stumbled onto the exit ladder of the building and fell 3 steps, causing twisting of the ankle and grating on the cinnamon",0.4808095434643131,0.48775674583615064,0.48428314465023187,0.006947202371837546,0.9685662893004637,0.3356519737817982,Near decision boundary,271
industrial_safety_000182,"Being 10:25 h approx. hours the operator Fernando during the opening of wagons, finds a hardened stake and uses a bar of approx. 1.5m to remove it. At that moment he presses the bar and hits his hand.",0.5468303054731947,0.5935202615428099,0.5701752835080023,0.046689956069615235,0.8596494329839954,0.3329126427134379,Near decision boundary,272
industrial_safety_000070,"The employee reports that when he lowered the cloths in the purification, he arranged the cart so that it would not grab the pipe, pressing his left hand between the cloths and the cart.",0.4792662553215457,0.4645715004667819,0.4719188778941638,0.014694754854763792,0.9438377557883276,0.33118351887273384,Near decision boundary,273
industrial_safety_000310,"During the activity of settling of concrete blocks for the ventilation plug wall in the CX-943 of level 3590, in circumstances that the worker made the setting of the union between concrete blocks, a polyethylene pipe of 2 ""diameter was picks up the spike and when it hits it hits the top of the worker's protector.",0.5648546911943132,0.6320474720896511,0.5984510816419821,0.06719278089533787,0.8030978367160357,0.3310913171661993,High combined uncertainty,274
industrial_safety_000150,"The employee who works as an electrician in the management of electrometallurgy, suffers contusion in the right leg when suffering a slip at the height of step 3 of the staircase with code ELE-81-040 (ABB furnace cat ladder), immediately He is referred to a collaborator to the medical service to be treated.",0.5835501071584916,0.5427254438692442,0.5631377755138679,0.0408246632892475,0.8737244489722642,0.33106712008689476,Near decision boundary,275
industrial_safety_000398,"The employee reports that he performed his routine activities in the area of ​​Electrolysis when, when trying to position one of the cathode sheets on the easel, it hit his sleeve and caused a cut in the same and superficially in the left hand.",0.4489377360272265,0.39946688170135486,0.42420230886429067,0.049470854325871616,0.8484046177285813,0.32864288877397224,Near decision boundary,276
industrial_safety_000386,"At the end of the concreting activity, the employee turned off the concrete, and when rolling the handle to make the return of the equipment warehouse the same bumped the tip of the mangote in the inferior lip causing hematoma.",0.5175939367204775,0.5133493430590456,0.5154716398897615,0.004244593661431928,0.969056720220477,0.32805469961456635,Near decision boundary,277
